Timestamp,SrcIp,DestIp,L4Protocol,totalFlow
"2023-09-14T04:45:00Z","37.44.238.199","10.0.0.4",TCP,1
"2023-09-14T04:45:00Z","205.210.31.232","10.0.0.4",TCP,1
"2023-09-14T04:45:00Z","205.210.31.56","10.0.0.4",TCP,1
"2023-09-14T04:45:00Z","198.235.24.236","10.0.0.4",TCP,1
"2023-09-14T04:45:00Z","198.235.24.152","10.0.0.4",UDP,1
"2023-09-14T04:45:00Z","185.224.128.251","10.0.0.4",TCP,1
"2023-09-14T04:45:00Z","162.216.150.9","10.0.0.4",TCP,2
"2023-09-14T04:45:00Z","91.240.118.75","10.0.0.4",TCP,6
"2023-09-14T04:45:00Z","91.240.118.221","10.0.0.4",TCP,3
"2023-09-14T04:45:00Z","107.170.246.30","10.0.0.4",TCP,1
"2023-09-14T04:45:00Z","162.216.150.239","10.0.0.4",TCP,1
"2023-09-14T04:45:00Z","198.235.24.243","10.0.0.4",TCP,1
"2023-09-14T04:45:00Z","162.216.149.129","10.0.0.6",TCP,1
"2023-09-14T04:45:00Z","202.29.70.49","10.0.0.4",UDP,1
"2023-09-14T04:45:00Z","207.90.244.12","10.0.0.4",TCP,2
"2023-09-14T04:45:00Z","35.203.210.18","10.0.0.6",TCP,1
"2023-09-14T04:45:00Z","35.203.211.169","10.0.0.6",TCP,2
"2023-09-14T04:45:00Z","65.49.20.89","10.0.0.6",TCP,1
"2023-09-14T04:45:00Z","71.6.232.22","10.0.0.6",TCP,1
"2023-09-14T04:45:00Z","104.167.222.2","10.0.0.6",TCP,1
"2023-09-14T04:45:00Z","152.32.132.194","10.0.0.6",TCP,1
"2023-09-14T04:45:00Z","162.216.149.50","10.0.0.6",TCP,3
"2023-09-14T04:45:00Z","180.97.90.143","10.0.0.6",TCP,1
"2023-09-14T04:45:00Z","185.142.236.34","10.0.0.6",UDP,1
"2023-09-14T04:45:00Z","205.210.31.25","10.0.0.6",TCP,1
"2023-09-14T04:45:00Z","205.210.31.252","10.0.0.6",TCP,1
"2023-09-14T04:45:00Z","45.79.109.130","10.0.0.4",TCP,1
"2023-09-14T04:45:00Z","65.49.1.21","10.0.0.4",UDP,1
"2023-09-14T04:45:00Z","65.49.1.32","10.0.0.4",UDP,1
"2023-09-14T04:45:00Z","65.49.20.121","10.0.0.4",UDP,1
"2023-09-14T04:45:00Z","45.12.253.78","10.0.0.6",TCP,3
"2023-09-14T04:45:00Z","101.32.103.44","10.0.0.6",TCP,1
"2023-09-14T04:45:00Z","104.237.234.93","10.0.0.6",TCP,1
"2023-09-14T04:45:00Z","143.244.153.34","10.0.0.6",TCP,2
"2023-09-14T04:45:00Z","198.199.92.98","10.0.0.6",TCP,1
"2023-09-14T04:45:00Z","198.235.24.220","10.0.0.6",TCP,1
"2023-09-14T04:45:00Z","171.67.70.84","10.0.0.4",TCP,3
"2023-09-14T04:45:00Z","134.122.106.248","10.0.0.4",TCP,1
"2023-09-14T04:45:00Z","104.167.222.2","10.0.0.4",TCP,2
"2023-09-14T04:45:00Z","84.54.51.4","10.0.0.4",TCP,1
"2023-09-14T04:45:00Z","45.95.146.77","10.0.0.4",TCP,2
"2023-09-14T04:45:00Z","43.131.247.244","10.0.0.6",TCP,1
"2023-09-14T04:45:00Z","198.235.24.233","10.0.0.6",TCP,1
"2023-09-14T04:45:00Z","45.128.232.125","10.0.0.6",TCP,2
"2023-09-14T04:45:00Z","45.128.232.140","10.0.0.6",TCP,1
"2023-09-14T04:45:00Z","79.124.58.130","10.0.0.6",TCP,2
"2023-09-14T04:45:00Z","107.170.243.8","10.0.0.6",TCP,1
"2023-09-14T04:45:00Z","162.142.125.247","10.0.0.6",TCP,1
"2023-09-14T04:45:00Z","171.67.70.84","10.0.0.6",TCP,4
"2023-09-14T04:45:00Z","43.131.43.27","10.0.0.4",TCP,1
"2023-09-14T04:45:00Z","85.31.45.35","10.0.0.4",TCP,1
"2023-09-14T04:45:00Z","162.216.149.230","10.0.0.4",TCP,1
"2023-09-14T04:45:00Z","192.241.210.82","10.0.0.4",TCP,1
"2023-09-14T04:45:00Z","193.35.18.183","10.0.0.4",TCP,1
"2023-09-14T04:45:00Z","198.235.24.77","10.0.0.4",TCP,1
"2023-09-14T04:45:00Z","205.210.31.250","10.0.0.4",TCP,2
"2023-09-14T04:45:00Z","35.203.210.210","10.0.0.6",TCP,2
"2023-09-14T04:45:00Z","45.155.91.23","10.0.0.6",TCP,2
"2023-09-14T04:45:00Z","65.49.1.50","10.0.0.6",TCP,1
"2023-09-14T04:45:00Z","45.155.91.29","10.0.0.6",TCP,2
"2023-09-14T04:45:00Z","192.241.201.85","10.0.0.4",TCP,1
"2023-09-14T04:45:00Z","74.82.47.22","10.0.0.4",TCP,1
"2023-09-14T04:45:00Z","45.155.91.23","10.0.0.4",TCP,2
"2023-09-14T04:45:00Z","8.209.115.198","10.0.0.4",TCP,1
"2023-09-14T04:45:00Z","205.210.31.103","10.0.0.6",UDP,1
"2023-09-14T04:45:00Z","162.216.149.134","10.0.0.6",TCP,1
"2023-09-14T04:45:00Z","45.128.232.140","10.0.0.4",TCP,1
"2023-09-14T04:45:00Z","159.65.144.167","10.0.0.6",TCP,2
"2023-09-14T04:45:00Z","97.107.141.150","10.0.0.6",TCP,1
"2023-09-14T04:45:00Z","194.26.135.132","10.0.0.6",TCP,3
"2023-09-14T04:45:00Z","192.241.235.30","10.0.0.6",TCP,1
"2023-09-14T04:45:00Z","183.136.225.5","10.0.0.6",UDP,1
"2023-09-14T04:45:00Z","91.240.118.221","10.0.0.6",TCP,6
"2023-09-14T04:45:00Z","84.54.50.61","10.0.0.6",TCP,1
"2023-09-14T04:45:00Z","65.49.1.38","10.0.0.6",UDP,1
"2023-09-14T04:45:00Z","61.147.209.31","10.0.0.6",TCP,2
"2023-09-14T04:45:00Z","45.201.162.158","10.0.0.6",TCP,1
"2023-09-14T04:45:00Z","205.210.31.100","10.0.0.4",TCP,1
"2023-09-14T04:45:00Z","198.235.24.118","10.0.0.4",TCP,1
"2023-09-14T04:45:00Z","205.210.31.82","10.0.0.6",TCP,1
"2023-09-14T04:45:00Z","43.157.5.232","10.0.0.4",TCP,3
"2023-09-14T04:45:00Z","198.235.24.53","10.0.0.6",TCP,1
"2023-09-14T04:45:00Z","192.241.233.46","10.0.0.6",TCP,1
"2023-09-14T04:45:00Z","185.180.143.143","10.0.0.6",TCP,1
"2023-09-14T04:45:00Z","162.216.149.71","10.0.0.6",TCP,1
"2023-09-14T04:45:00Z","114.227.53.104","10.0.0.6",TCP,2
"2023-09-14T04:45:00Z","84.54.51.4","10.0.0.6",TCP,1
"2023-09-14T04:45:00Z","65.49.1.78","10.0.0.6",TCP,1
"2023-09-14T04:45:00Z","180.106.164.172","10.0.0.4",TCP,1
"2023-09-14T04:45:00Z","45.33.84.124","10.0.0.4",TCP,1
"2023-09-14T04:45:00Z","205.210.31.20","10.0.0.4",TCP,1
"2023-09-14T04:45:00Z","162.216.150.120","10.0.0.4",TCP,1
"2023-09-14T04:45:00Z","43.131.247.244","10.0.0.4",TCP,1
"2023-09-14T04:45:00Z","192.241.225.12","10.0.0.6",TCP,1
"2023-09-14T04:45:00Z","37.44.238.174","10.0.0.6",TCP,1
"2023-09-14T04:45:00Z","185.225.75.51","10.0.0.4",TCP,1
"2023-09-14T04:45:00Z","198.235.24.12","10.0.0.4",TCP,2
"2023-09-14T04:45:00Z","162.216.149.250","10.0.0.4",TCP,1
"2023-09-14T04:45:00Z","162.216.149.54","10.0.0.4",TCP,2
"2023-09-14T04:45:00Z","198.235.24.221","10.0.0.6",TCP,1
"2023-09-14T04:45:00Z","81.17.18.98","10.0.0.6",TCP,2
"2023-09-14T04:45:00Z","35.203.211.105","10.0.0.6",TCP,1
"2023-09-14T04:45:00Z","43.157.54.73","10.0.0.6",TCP,1
"2023-09-14T04:45:00Z","43.133.10.29","10.0.0.6",TCP,1
"2023-09-14T04:45:00Z","117.89.250.52","10.0.0.4",TCP,1
"2023-09-14T04:45:00Z","65.49.1.26","10.0.0.4",TCP,1
"2023-09-14T04:45:00Z","45.155.91.29","10.0.0.4",TCP,2
"2023-09-14T04:45:00Z","43.157.32.103","10.0.0.4",TCP,1
"2023-09-14T04:45:00Z","65.49.1.115","10.0.0.6",TCP,1
"2023-09-14T04:45:00Z","71.6.232.24","10.0.0.6",TCP,1
"2023-09-14T04:45:00Z","193.35.18.206","10.0.0.4",TCP,1
"2023-09-14T04:45:00Z","80.94.95.249","10.0.0.4",TCP,2
"2023-09-14T04:45:00Z","65.49.1.16","10.0.0.6",UDP,1
"2023-09-14T04:45:00Z","185.225.75.51","10.0.0.6",TCP,1
"2023-09-14T04:45:00Z","65.49.1.88","10.0.0.4",TCP,1
"2023-09-14T04:45:00Z","162.243.140.17","10.0.0.6",TCP,1
"2023-09-14T04:45:00Z","65.49.1.98","10.0.0.6",UDP,1
"2023-09-14T08:06:00Z","162.142.125.247","10.0.0.4",TCP,1
"2023-09-14T08:06:00Z","167.99.67.45","10.0.0.4",TCP,1
"2023-09-14T08:06:00Z","198.235.24.34","10.0.0.6",TCP,2
"2023-09-14T08:06:00Z","205.210.31.153","10.0.0.4",TCP,1
"2023-09-14T08:06:00Z","94.102.61.28","10.0.0.6",TCP,10
"2023-09-14T08:06:00Z","121.238.211.235","10.0.0.6",TCP,1
"2023-09-14T08:06:00Z","65.49.1.25","10.0.0.4",UDP,1
"2023-09-14T08:06:00Z","198.235.24.185","10.0.0.4",TCP,1
"2023-09-14T08:06:00Z","192.241.201.85","10.0.0.4",TCP,1
"2023-09-14T08:06:00Z","198.199.94.44","10.0.0.6",TCP,1
"2023-09-14T08:06:00Z","162.243.132.33","10.0.0.4",TCP,1
"2023-09-14T08:06:00Z","143.42.1.71","10.0.0.4",TCP,1
"2023-09-14T08:06:00Z","42.236.74.122","10.0.0.6",TCP,1
"2023-09-14T08:06:00Z","89.248.165.100","10.0.0.6",TCP,2
"2023-09-14T08:06:00Z","104.168.24.208","10.0.0.6",TCP,1
"2023-09-14T08:06:00Z","193.35.18.206","10.0.0.6",TCP,1
"2023-09-14T08:06:00Z","162.216.150.224","10.0.0.6",TCP,1
"2023-09-14T08:06:00Z","45.79.109.236","10.0.0.6",TCP,1
"2023-09-14T08:06:00Z","192.210.216.87","10.0.0.6",TCP,1
"2023-09-14T08:06:00Z","162.216.149.210","10.0.0.4",TCP,1
"2023-09-14T08:06:00Z","170.106.174.246","10.0.0.6",TCP,1
"2023-09-14T08:06:00Z","198.199.94.45","10.0.0.6",TCP,1
"2023-09-14T08:06:00Z","198.235.24.56","10.0.0.6",TCP,1
"2023-09-14T08:06:00Z","162.216.150.57","10.0.0.6",TCP,1
"2023-09-14T08:06:00Z","42.243.138.56","10.0.0.4",TCP,1
"2023-09-14T08:06:00Z","75.80.10.175","10.0.0.4",TCP,1
"2023-09-14T08:06:00Z","71.6.135.131","10.0.0.4",TCP,1
"2023-09-14T08:06:00Z","107.170.238.41","10.0.0.4",TCP,1
"2023-09-14T08:06:00Z","45.33.84.124","10.0.0.4",TCP,1
"2023-09-14T08:06:00Z","35.203.211.131","10.0.0.4",TCP,1
"2023-09-14T08:06:00Z","37.44.238.180","10.0.0.4",TCP,1
"2023-09-14T08:06:00Z","198.235.24.200","10.0.0.4",TCP,1
"2023-09-14T08:06:00Z","108.228.106.40","10.0.0.6",TCP,6
"2023-09-14T08:06:00Z","65.49.1.21","10.0.0.6",TCP,1
"2023-09-14T08:06:00Z","205.210.31.206","10.0.0.4",TCP,1
"2023-09-14T08:06:00Z","192.241.194.16","10.0.0.4",TCP,1
"2023-09-14T08:06:00Z","65.49.1.83","10.0.0.4",UDP,1
"2023-09-14T08:06:00Z","193.35.18.183","10.0.0.4",TCP,1
"2023-09-14T08:06:00Z","65.49.20.67","10.0.0.6",UDP,1
"2023-09-14T08:06:00Z","107.170.248.15","10.0.0.4",TCP,1
"2023-09-14T08:06:00Z","184.105.247.219","10.0.0.4",TCP,1
"2023-09-14T08:06:00Z","205.210.31.178","10.0.0.4",UDP,1
"2023-09-14T08:06:00Z","119.112.113.85","10.0.0.6",TCP,1
"2023-09-14T08:06:00Z","79.124.58.78","10.0.0.4",TCP,6
"2023-09-14T08:06:00Z","141.98.7.19","10.0.0.4",TCP,1
"2023-09-14T08:06:00Z","64.62.197.217","10.0.0.4",TCP,1
"2023-09-14T08:06:00Z","114.227.53.104","10.0.0.6",TCP,1
"2023-09-14T08:06:00Z","205.210.31.83","10.0.0.6",TCP,1
"2023-09-14T08:06:00Z","192.241.214.16","10.0.0.6",TCP,1
"2023-09-14T08:06:00Z","198.199.116.82","10.0.0.6",TCP,1
"2023-09-14T08:06:00Z","107.170.228.37","10.0.0.6",TCP,1
"2023-09-14T08:06:00Z",,"10.0.0.6",UDP,97
"2023-09-14T08:06:00Z","193.35.18.183","10.0.0.6",TCP,1
"2023-09-14T08:06:00Z","65.49.1.52","10.0.0.6",UDP,1
"2023-09-14T08:06:00Z","71.6.232.23","10.0.0.6",TCP,1
"2023-09-14T08:06:00Z","185.47.172.129","10.0.0.6",TCP,1
"2023-09-14T08:06:00Z","45.156.129.32","10.0.0.6",TCP,1
"2023-09-14T08:06:00Z","162.216.150.208","10.0.0.4",TCP,1
"2023-09-14T08:06:00Z","65.49.20.96","10.0.0.6",TCP,1
"2023-09-14T08:06:00Z","179.43.191.194","10.0.0.6",TCP,3
"2023-09-14T08:06:00Z","138.68.208.11","10.0.0.6",TCP,1
"2023-09-14T08:06:00Z","198.235.24.133","10.0.0.6",TCP,1
"2023-09-14T08:06:00Z","185.225.75.51","10.0.0.4",TCP,1
"2023-09-14T08:06:00Z","205.210.31.39","10.0.0.4",TCP,1
"2023-09-14T08:06:00Z","198.235.24.247","10.0.0.4",TCP,1
"2023-09-14T08:06:00Z","198.235.24.119","10.0.0.6",TCP,1
"2023-09-14T08:06:00Z","179.43.191.194","10.0.0.4",TCP,2
"2023-09-14T08:06:00Z","192.241.225.75","10.0.0.6",TCP,1
"2023-09-14T08:06:00Z","79.124.62.82","10.0.0.4",TCP,1
"2023-09-14T08:06:00Z","89.248.165.99","10.0.0.4",TCP,1
"2023-09-14T08:06:00Z","162.216.149.64","10.0.0.6",TCP,1
"2023-09-14T08:06:00Z","74.82.47.9","10.0.0.4",TCP,1
"2023-09-14T08:06:00Z","205.210.31.222","10.0.0.6",TCP,1
"2023-09-14T08:06:00Z","45.12.253.78","10.0.0.6",TCP,2
"2023-09-14T08:06:00Z","161.35.190.246","10.0.0.4",TCP,1
"2023-09-14T08:06:00Z","45.33.95.64","10.0.0.4",TCP,1
"2023-09-14T08:06:00Z","91.240.118.75","10.0.0.4",TCP,3
"2023-09-14T08:06:00Z","185.180.143.19","10.0.0.4",TCP,1
"2023-09-14T08:06:00Z","192.241.233.36","10.0.0.4",TCP,1
"2023-09-14T08:06:00Z","89.248.165.99","10.0.0.6",TCP,1
"2023-09-14T08:06:00Z","64.62.197.142","10.0.0.6",UDP,1
"2023-09-14T08:06:00Z","162.243.129.7","10.0.0.6",UDP,1
"2023-09-14T08:06:00Z","205.210.31.55","10.0.0.6",UDP,1
"2023-09-14T08:06:00Z","198.235.24.8","10.0.0.6",TCP,2
"2023-09-14T08:06:00Z","183.136.225.5","10.0.0.4",TCP,3
"2023-09-14T08:06:00Z","193.35.18.33","10.0.0.6",TCP,1
"2023-09-14T08:06:00Z","45.147.250.208","10.0.0.6",TCP,1
"2023-09-14T08:06:00Z","159.203.192.33","10.0.0.6",TCP,1
"2023-09-14T08:06:00Z","205.210.31.85","10.0.0.6",TCP,1
"2023-09-14T08:06:00Z","35.203.210.17","10.0.0.4",TCP,1
"2023-09-14T08:06:00Z","65.49.1.99","10.0.0.6",TCP,1
"2023-09-14T08:06:00Z","165.227.43.64","10.0.0.6",TCP,1
"2023-09-14T08:06:00Z","45.155.91.23","10.0.0.6",TCP,2
"2023-09-14T08:06:00Z","65.49.1.100","10.0.0.4",TCP,1
"2023-09-14T08:06:00Z","65.49.20.115","10.0.0.4",UDP,1
"2023-09-14T08:06:00Z","45.128.232.173","10.0.0.4",TCP,1
"2023-09-14T08:06:00Z","205.210.31.202","10.0.0.4",TCP,1
"2023-09-14T08:06:00Z","162.216.150.162","10.0.0.4",TCP,1
"2023-09-14T08:06:00Z","45.128.232.173","10.0.0.6",TCP,1
"2023-09-14T08:06:00Z","119.28.161.236","10.0.0.4",TCP,1
"2023-09-14T08:06:00Z","10.0.0.4",,TCP,13
"2023-09-14T08:06:00Z","64.62.197.207","10.0.0.6",TCP,1
"2023-09-14T08:06:00Z","207.90.244.11","10.0.0.4",TCP,1
"2023-09-14T08:06:00Z","183.136.225.29","10.0.0.4",TCP,3
"2023-09-14T08:06:00Z","89.190.156.176","10.0.0.6",TCP,1
"2023-09-14T08:06:00Z","162.243.143.28","10.0.0.6",TCP,1
"2023-09-14T08:06:00Z","45.33.95.64","10.0.0.6",TCP,1
"2023-09-14T08:06:00Z","162.216.149.233","10.0.0.6",TCP,1
"2023-09-14T08:06:00Z","109.237.96.50","10.0.0.6",TCP,1
"2023-09-14T08:06:00Z","74.82.47.19","10.0.0.4",UDP,1
"2023-09-14T08:06:00Z","221.200.221.183","10.0.0.6",TCP,1
"2023-09-14T08:06:00Z","193.35.18.206","10.0.0.4",TCP,1
"2023-09-14T08:06:00Z","74.82.47.13","10.0.0.4",TCP,1
"2023-09-14T08:06:00Z","37.44.238.180","10.0.0.6",TCP,2
"2023-09-14T08:06:00Z","205.210.31.239","10.0.0.4",TCP,1
"2023-09-14T08:06:00Z","45.79.153.72","10.0.0.4",TCP,2
"2023-09-14T08:06:00Z","198.235.24.38","10.0.0.6",TCP,1
"2023-09-14T08:06:00Z","35.203.211.94","10.0.0.4",TCP,1
"2023-09-14T08:06:00Z","171.67.70.84","10.0.0.4",TCP,1
"2023-09-14T08:06:00Z","171.67.70.84","10.0.0.6",TCP,1
"2023-09-14T08:06:00Z","205.210.31.69","10.0.0.6",TCP,1
"2023-09-14T08:06:00Z","162.216.150.9","10.0.0.6",TCP,1
"2023-09-14T08:06:00Z","192.241.215.54","10.0.0.4",TCP,1
"2023-09-14T08:06:00Z","97.107.141.150","10.0.0.6",TCP,2
"2023-09-14T08:06:00Z","65.49.1.24","10.0.0.4",TCP,1
"2023-09-14T08:06:00Z","167.248.133.137","10.0.0.6",TCP,1
"2023-09-14T08:06:00Z","92.63.197.110","10.0.0.6",TCP,11
"2023-09-14T08:06:00Z","74.82.47.59","10.0.0.6",UDP,1
"2023-09-14T08:06:00Z","205.210.31.178","10.0.0.4",TCP,1
"2023-09-14T08:06:00Z","198.235.24.220","10.0.0.4",TCP,1
"2023-09-14T08:06:00Z","205.210.31.153","10.0.0.6",TCP,2
"2023-09-14T08:06:00Z","107.170.247.39","10.0.0.4",TCP,1
"2023-09-14T08:06:00Z","198.235.24.107","10.0.0.4",TCP,1
"2023-09-14T08:06:00Z","65.49.1.51","10.0.0.4",UDP,1
"2023-09-14T08:06:00Z","8.209.252.106","10.0.0.6",TCP,1
"2023-09-14T08:06:00Z","167.248.133.137","10.0.0.4",TCP,2
"2023-09-14T08:06:00Z","45.148.10.81","10.0.0.6",TCP,1
"2023-09-14T08:06:00Z","194.26.135.133","10.0.0.6",TCP,5
"2023-09-14T08:06:00Z","162.216.149.71","10.0.0.4",TCP,2
"2023-09-14T08:06:00Z",,"10.0.0.6",TCP,15284
"2023-09-14T08:06:00Z","80.94.95.249","10.0.0.6",TCP,5
"2023-09-14T08:06:00Z","183.136.225.5","10.0.0.6",TCP,4
"2023-09-14T08:06:00Z","45.79.109.130","10.0.0.4",TCP,1
"2023-09-14T08:06:00Z","143.42.1.84","10.0.0.4",TCP,2
"2023-09-14T08:06:00Z","207.90.244.5","10.0.0.6",TCP,1
"2023-09-14T08:06:00Z","79.124.62.82","10.0.0.6",TCP,4
"2023-09-14T08:06:00Z","94.102.61.28","10.0.0.4",TCP,9
"2023-09-14T08:06:00Z","65.49.1.31","10.0.0.6",UDP,1
"2023-09-14T08:06:00Z","205.210.31.243","10.0.0.4",TCP,1
"2023-09-14T08:06:00Z","97.107.141.150","10.0.0.4",TCP,2
"2023-09-14T08:06:00Z","79.124.58.130","10.0.0.4",TCP,2
"2023-09-14T08:06:00Z","198.235.24.8","10.0.0.4",TCP,1
"2023-09-14T08:06:00Z","91.240.118.221","10.0.0.6",TCP,8
"2023-09-14T08:06:00Z","143.42.1.84","10.0.0.6",TCP,2
"2023-09-14T08:06:00Z","192.241.232.14","10.0.0.6",TCP,1
"2023-09-14T08:06:00Z","65.49.1.60","10.0.0.4",UDP,1
"2023-09-14T08:06:00Z","5.188.210.232","10.0.0.6",TCP,1
"2023-09-14T08:06:00Z","134.122.30.157","10.0.0.4",TCP,1
"2023-09-14T08:06:00Z","194.26.135.132","10.0.0.6",TCP,3
"2023-09-14T08:06:00Z","185.161.248.87","10.0.0.6",TCP,1
"2023-09-14T08:06:00Z","35.203.210.50","10.0.0.4",TCP,1
"2023-09-14T08:06:00Z","162.216.149.172","10.0.0.4",TCP,1
"2023-09-14T08:06:00Z","205.210.31.71","10.0.0.4",TCP,1
"2023-09-14T08:06:00Z","79.124.58.130","10.0.0.6",TCP,5
"2023-09-14T08:06:00Z","65.49.20.95","10.0.0.4",TCP,1
"2023-09-14T08:06:00Z","185.36.81.33","10.0.0.4",TCP,3
"2023-09-14T08:06:00Z","79.124.58.78","10.0.0.6",TCP,4
"2023-09-14T08:06:00Z","198.235.24.95","10.0.0.6",TCP,2
"2023-09-14T08:06:00Z","162.243.136.41","10.0.0.6",TCP,1
"2023-09-14T08:06:00Z","198.235.24.143","10.0.0.4",TCP,1
"2023-09-14T08:06:00Z","162.216.149.104","10.0.0.4",TCP,1
"2023-09-14T08:06:00Z","143.42.1.71","10.0.0.6",TCP,1
"2023-09-14T08:06:00Z","170.106.174.246","10.0.0.4",TCP,2
"2023-09-14T08:06:00Z","45.156.129.23","10.0.0.4",TCP,1
"2023-09-14T08:06:00Z","205.210.31.183","10.0.0.6",TCP,1
"2023-09-14T08:06:00Z","205.210.31.164","10.0.0.4",TCP,1
"2023-09-14T08:06:00Z","183.136.225.5","10.0.0.4",UDP,1
"2023-09-14T08:06:00Z","43.157.20.143","10.0.0.4",TCP,2
"2023-09-14T08:06:00Z","198.235.24.243","10.0.0.4",TCP,1
"2023-09-14T08:06:00Z","118.123.105.92","10.0.0.6",TCP,1
"2023-09-14T08:06:00Z","198.235.24.200","10.0.0.6",TCP,1
"2023-09-14T08:06:00Z","141.98.11.60","10.0.0.4",TCP,2
"2023-09-14T08:06:00Z","138.68.143.68","10.0.0.6",TCP,1
"2023-09-14T08:06:00Z","198.235.24.223","10.0.0.6",TCP,1
"2023-09-14T08:06:00Z","45.148.10.81","10.0.0.4",TCP,1
"2023-09-14T08:06:00Z","198.235.24.221","10.0.0.4",TCP,1
"2023-09-14T08:06:00Z","198.199.104.80","10.0.0.6",TCP,1
"2023-09-14T08:06:00Z","43.130.10.173","10.0.0.6",TCP,1
"2023-09-14T08:06:00Z","162.243.146.58","10.0.0.6",TCP,1
"2023-09-14T08:06:00Z","45.12.253.78","10.0.0.4",TCP,1
"2023-09-14T08:06:00Z","141.98.7.19","10.0.0.6",TCP,1
"2023-09-14T08:06:00Z","65.49.1.42","10.0.0.6",UDP,1
"2023-09-14T08:06:00Z","162.243.135.31","10.0.0.4",TCP,1
"2023-09-14T08:06:00Z","47.108.30.111","10.0.0.4",TCP,1
"2023-09-14T08:06:00Z","198.199.98.85","10.0.0.6",TCP,1
"2023-09-14T08:06:00Z","89.190.156.175","10.0.0.6",TCP,2
"2023-09-14T08:06:00Z","80.94.95.249","10.0.0.4",TCP,2
"2023-09-14T08:06:00Z","198.235.24.205","10.0.0.4",TCP,1
"2023-09-14T08:06:00Z","162.216.149.104","10.0.0.6",TCP,1
"2023-09-14T08:06:00Z","45.95.146.77","10.0.0.6",TCP,1
"2023-09-14T08:06:00Z","74.82.47.6","10.0.0.6",TCP,1
"2023-09-14T08:06:00Z","79.110.62.106","10.0.0.4",TCP,1
"2023-09-14T08:06:00Z","107.170.236.41","10.0.0.4",TCP,1
"2023-09-14T08:06:00Z","2.57.122.73","10.0.0.6",TCP,1
"2023-09-14T08:06:00Z","205.210.31.153","10.0.0.6",UDP,1
"2023-09-14T08:06:00Z","91.240.118.221","10.0.0.4",TCP,4
"2023-09-14T08:06:00Z","198.235.24.234","10.0.0.6",TCP,1
"2023-09-14T08:06:00Z","141.98.11.60","10.0.0.6",TCP,2
"2023-09-14T08:06:00Z",,"10.0.0.4",ICMP,1
"2023-09-14T08:06:00Z","45.55.0.40","10.0.0.4",TCP,1
"2023-09-14T08:06:00Z","94.156.57.39","10.0.0.4",TCP,1
"2023-09-14T08:06:00Z","207.90.244.12","10.0.0.4",UDP,1
"2023-09-14T08:06:00Z","185.36.81.33","10.0.0.6",TCP,2
"2023-09-14T08:06:00Z","192.241.222.76","10.0.0.4",TCP,1
"2023-09-14T08:06:00Z","162.216.149.250","10.0.0.4",TCP,1
"2023-09-14T08:06:00Z","185.47.172.136","10.0.0.4",TCP,1
"2023-09-14T08:06:00Z","205.210.31.216","10.0.0.4",TCP,1
"2023-09-14T08:06:00Z","162.216.150.239","10.0.0.4",TCP,1
"2023-09-14T08:06:00Z","45.91.171.169","10.0.0.4",TCP,1
"2023-09-14T08:06:00Z","43.155.152.6","10.0.0.6",TCP,2
"2023-09-14T08:06:00Z","64.62.197.164","10.0.0.6",TCP,1
"2023-09-14T08:06:00Z","162.216.150.81","10.0.0.6",TCP,1
"2023-09-14T08:06:00Z","198.199.113.95","10.0.0.6",TCP,1
"2023-09-14T08:06:00Z","84.54.51.4","10.0.0.4",TCP,1
"2023-09-14T08:06:00Z","81.17.18.98","10.0.0.4",TCP,3
"2023-09-14T08:06:00Z","118.123.105.93","10.0.0.4",TCP,1
"2023-09-14T08:06:00Z","162.216.149.134","10.0.0.4",TCP,1
"2023-09-14T08:06:00Z","10.0.0.6",,TCP,16
"2023-09-14T08:06:00Z","205.210.31.165","10.0.0.4",TCP,1
"2023-09-14T08:06:00Z","45.155.91.23","10.0.0.4",TCP,2
"2023-09-14T08:06:00Z","216.218.206.117","10.0.0.6",TCP,1
"2023-09-14T08:06:00Z","205.210.31.9","10.0.0.4",TCP,1
"2023-09-14T08:06:00Z","45.156.128.21","10.0.0.4",TCP,1
"2023-09-14T08:06:00Z","35.203.210.10","10.0.0.4",TCP,2
"2023-09-14T08:06:00Z","162.216.149.230","10.0.0.6",TCP,2
"2023-09-14T08:06:00Z","162.243.130.25","10.0.0.4",TCP,1
"2023-09-14T08:06:00Z","192.241.229.19","10.0.0.6",TCP,1
"2023-09-14T08:06:00Z","162.216.150.132","10.0.0.4",TCP,1
"2023-09-14T08:06:00Z","205.210.31.240","10.0.0.6",TCP,1
"2023-09-14T08:06:00Z","43.157.62.27","10.0.0.4",TCP,1
"2023-09-14T08:06:00Z",,"10.0.0.4",TCP,68164
"2023-09-14T08:06:00Z","64.62.197.145","10.0.0.4",TCP,1
"2023-09-14T08:06:00Z","45.79.109.236","10.0.0.4",TCP,2
"2023-09-14T08:06:00Z","79.124.62.86","10.0.0.4",TCP,6
"2023-09-14T08:06:00Z","162.216.149.54","10.0.0.6",TCP,2
"2023-09-14T08:06:00Z","162.216.149.129","10.0.0.4",TCP,1
"2023-09-14T08:06:00Z","162.216.149.250","10.0.0.6",TCP,2
"2023-09-14T08:06:00Z","79.124.62.86","10.0.0.6",TCP,15
"2023-09-14T08:06:00Z","162.216.149.64","10.0.0.4",TCP,1
"2023-09-14T08:06:00Z","35.203.211.94","10.0.0.6",TCP,1
"2023-09-14T08:06:00Z","43.157.32.103","10.0.0.4",TCP,1
